"#CSV Embroidery File"
"#Created in Embird 2022 Build 10.66 (32-bit) on 19.02.2022 at 10:33:16
"#© 1997-2022 BALARAD, s.r.o.
"#https://www.embird.net
"#embird@embird.net
"#Notes: Can be read by Excel as CSV (Comma Separated Value) or text editor."
"#Lines beginning with # are comments."
"#Lines beginning with > are variables: >VARIABLE, VALUE"
"#Lines beginning with $ are colors: $Number, RED, GREEN, BLUE, Description, Catalog number"
"#Lines beginning with * are stitchlist entries: *STITCH, x, y, rel x, rel y, l, a, da"
"#  *STITCH means needle goes in, *JUMP means needle move only, *COLOR means stop for color change"
"#  x and y are absolute locations in mm; rel x, rel y are relative locations;"
"#  If absolute values are blank, relative values are used, otherwise relatives are ignored on read."
"#  (This is useful if editing by hand, move a piece of pattern by move first stitch and delete absolute values for the rest.)"
"#  l is stitch length, a is angle into node, da is angle out - angle in;"
"#  -999 means not-applicable.  These three parameters are ignored during read."
#
#>VAR_NAME,VAR_VALUE
">design_name","Untitled        "
">file_name","C:\users\rob\My Documents\embroidermodder\samples\shamrockin.csv"
">AX","+    0"
">AY","+    0"
">MX","+    0"
">MY","+    0"
">PD","******"
">Stitch_Count","1480"
">Color_Count","0"
">Extents","-25.000000,24.900000,-24.700000,24.600000"
#
#$COLOR,RED,GREEN,BLUE,DESCRIPTION,CATALOG_NUMBER
$0,0,255,0,"Mint Green","Brother Embroidery 502"
#
*STITCH,-24.600000,-5.800000,-2.500000,1.000000,2.692582,158.198608,-173.267090
*STITCH,-22.000000,-6.500000,2.600000,-0.700000,2.692582,-15.068488,175.269608
*STITCH,-24.500000,-5.600000,-2.500000,0.900000,2.657066,160.201126,-170.692596
*STITCH,-21.800000,-6.100000,2.700000,-0.500000,2.745906,-10.491477,173.388733
*STITCH,-24.400000,-5.300000,-2.600000,0.800000,2.720294,162.897263,-173.388733
*STITCH,-21.700000,-5.800000,2.700000,-0.500000,2.745906,-10.491477,172.746796
*STITCH,-24.200000,-5.000000,-2.500000,0.800000,2.624881,162.255325,-172.746796
*STITCH,-21.500000,-5.500000,2.700000,-0.500000,2.745906,-10.491477,173.388733
*STITCH,-24.100000,-4.700000,-2.600000,0.800000,2.720294,162.897263,-171.027359
*STITCH,-21.300000,-5.100000,2.800000,-0.400000,2.828427,-8.130102,177.638611
*STITCH,-24.000000,-4.600000,-2.700000,0.500000,2.745906,169.508514,-175.414658
*STITCH,-21.100000,-4.900000,2.900000,-0.300000,2.915476,-5.906141,175.781479
*STITCH,-23.900000,-4.400000,-2.800000,0.500000,2.844292,169.875336,-173.566727
*STITCH,-20.800000,-4.600000,3.100000,-0.200000,3.106445,-3.691386,176.096756
*STITCH,-23.800000,-4.200000,-3.000000,0.400000,3.026549,172.405365,-175.981705
*STITCH,-20.600000,-4.400000,3.200000,-0.200000,3.206244,-3.576334,176.223953
*STITCH,-23.700000,-4.000000,-3.100000,0.400000,3.125700,172.647614,-174.383316
*STITCH,-20.400000,-4.100000,3.300000,-0.100000,3.301515,-1.735705,178.159363
*STITCH,-23.600000,-3.900000,-3.200000,0.200000,3.206244,176.423660,-176.423660
*STITCH,-20.200000,-3.900000,3.400000,0.000000,3.400000,0.000000,176.729553
*STITCH,-23.700000,-3.700000,-3.500000,0.200000,3.505709,176.729553,-176.729553
*STITCH,-20.400000,-3.700000,3.300000,0.000000,3.300000,0.000000,178.315369
*STITCH,-23.800000,-3.600000,-3.400000,0.100000,3.401470,178.315369,-174.739044
*STITCH,-20.600000,-3.400000,3.200000,0.200000,3.206244,3.576331,176.423676
*STITCH,-23.900000,-3.400000,-3.300000,0.000000,3.300000,180.000000,-176.185913
*STITCH,-20.900000,-3.200000,3.000000,0.200000,3.006659,3.814086,176.185913
*STITCH,-24.000000,-3.200000,-3.100000,0.000000,3.100000,180.000000,-174.093842
*STITCH,-21.100000,-2.900000,2.900000,0.300000,2.915476,5.906158,-182.092087
*STITCH,-24.100000,-3.100000,-3.000000,-0.200000,3.006659,-176.185928,184.316025
*STITCH,-21.300000,-2.700000,2.800000,0.400000,2.828427,8.130102,171.869904
*STITCH,-24.300000,-2.700000,-3.000000,0.000000,3.000000,180.000000,-173.884506
*STITCH,-21.500000,-2.400000,2.800000,0.300000,2.816026,6.115499,173.884506
*STITCH,-24.400000,-2.400000,-2.900000,0.000000,2.900000,180.000000,-173.659821
*STITCH,-21.700000,-2.100000,2.700000,0.300000,2.716615,6.340181,173.659821
*STITCH,-24.500000,-2.100000,-2.800000,0.000000,2.800000,180.000000,-173.659821
*STITCH,-21.800000,-1.800000,2.700000,0.300000,2.716615,6.340181,173.659821
*STITCH,-24.700000,-1.800000,-2.900000,0.000000,2.900000,180.000000,-173.659821
*STITCH,-22.000000,-1.500000,2.700000,0.300000,2.716615,6.340181,171.538696
*STITCH,-24.700000,-1.400000,-2.700000,0.100000,2.701851,177.878876,-171.296936
*STITCH,-22.100000,-1.100000,2.600000,0.300000,2.617250,6.581940,173.418060
*STITCH,-24.800000,-1.100000,-2.700000,0.000000,2.700000,180.000000,-173.418060
*STITCH,-22.200000,-0.800000,2.600000,0.300000,2.617250,6.581940,171.296936
*STITCH,-24.900000,-0.700000,-2.700000,0.100000,2.701851,177.878876,-173.642487
*STITCH,-22.200000,-0.500000,2.700000,0.200000,2.707397,4.236393,171.678009
*STITCH,-25.000000,-0.300000,-2.800000,0.200000,2.807134,175.914398,-173.793274
*STITCH,-22.300000,-0.200000,2.700000,0.100000,2.701851,2.121128,173.642487
*STITCH,-25.000000,0.000000,-2.700000,0.200000,2.707397,175.763611,-171.364929
*STITCH,-22.400000,0.200000,2.600000,0.200000,2.607681,4.398686,173.398697
*STITCH,-25.000000,0.300000,-2.600000,0.100000,2.601922,177.797379,-175.594757
*STITCH,-22.400000,0.400000,2.600000,0.100000,2.601922,2.202627,171.215439
*STITCH,-25.000000,0.700000,-2.600000,0.300000,2.617250,173.418060,-173.418060
*STITCH,-22.400000,0.700000,2.600000,0.000000,2.600000,0.000000,173.418060
*STITCH,-25.000000,1.000000,-2.600000,0.300000,2.617250,173.418060,-175.620651
*STITCH,-22.400000,0.900000,2.600000,-0.100000,2.601922,-2.202598,171.317062
*STITCH,-25.000000,1.400000,-2.600000,0.500000,2.647640,169.114471,-173.513184
*STITCH,-22.400000,1.200000,2.600000,-0.200000,2.607681,-4.398705,173.513184
*STITCH,-25.000000,1.700000,-2.600000,0.500000,2.647640,169.114471,-175.696411
*STITCH,-22.400000,1.400000,2.600000,-0.300000,2.617250,-6.581944,173.587326
*STITCH,-25.000000,2.000000,-2.600000,0.600000,2.668333,167.005386,-173.587326
*STITCH,-22.400000,1.700000,2.600000,-0.300000,2.617250,-6.581944,170.939697
*STITCH,-24.900000,2.400000,-2.500000,0.700000,2.596151,164.357758,-173.103912
*STITCH,-22.300000,2.000000,2.600000,-0.400000,2.630589,-8.746162,173.677673
*STITCH,-24.900000,2.700000,-2.600000,0.700000,2.692582,164.931519,-173.677673
*STITCH,-22.300000,2.300000,2.600000,-0.400000,2.630589,-8.746162,171.001495
*STITCH,-24.800000,3.100000,-2.500000,0.800000,2.624881,162.255325,-175.249939
*STITCH,-22.200000,2.500000,2.600000,-0.600000,2.668333,-12.994617,173.195740
*STITCH,-24.700000,3.400000,-2.500000,0.900000,2.657066,160.201126,-173.696854
*STITCH,-22.200000,2.800000,2.500000,-0.600000,2.570992,-13.495733,172.939682
*STITCH,-24.600000,3.700000,-2.400000,0.900000,2.563201,159.443954,-175.086197
*STITCH,-22.100000,3.000000,2.500000,-0.700000,2.596151,-15.642246,173.022385
*STITCH,-24.500000,4.000000,-2.400000,1.000000,2.600000,157.380142,-173.022385
*STITCH,-22.000000,3.300000,2.500000,-0.700000,2.596151,-15.642246,172.143677
*STITCH,-24.300000,4.300000,-2.300000,1.000000,2.507987,156.501434,-174.246109
*STITCH,-21.800000,3.500000,2.500000,-0.800000,2.624881,-17.744671,171.179626
*STITCH,-24.200000,4.700000,-2.400000,1.200000,2.683282,153.434952,-175.236359
*STITCH,-21.700000,3.700000,2.500000,-1.000000,2.692582,-21.801411,173.358490
*STITCH,-24.100000,5.000000,-2.400000,1.300000,2.729469,151.557083,-173.358490
*STITCH,-21.600000,4.000000,2.500000,-1.000000,2.692582,-21.801411,172.325531
*STITCH,-23.900000,5.300000,-2.300000,1.300000,2.641969,150.524124,-175.147690
*STITCH,-21.500000,4.200000,2.400000,-1.100000,2.640076,-24.623566,172.152374
*STITCH,-23.700000,5.600000,-2.200000,1.400000,2.607681,147.528809,-175.081619
*STITCH,-21.400000,4.400000,2.300000,-1.200000,2.594224,-27.552813,172.015137
*STITCH,-23.500000,5.900000,-2.100000,1.500000,2.580698,144.462326,-173.938217
*STITCH,-21.200000,4.600000,2.300000,-1.300000,2.641969,-29.475889,172.171951
*STITCH,-23.300000,6.200000,-2.100000,1.600000,2.640076,142.696060,-175.167252
*STITCH,-21.100000,4.800000,2.200000,-1.400000,2.607681,-32.471195,172.106644
*STITCH,-23.100000,6.500000,-2.000000,1.700000,2.624881,139.635452,-173.922333
*STITCH,-20.900000,5.000000,2.200000,-1.500000,2.662705,-34.286877,172.299667
*STITCH,-22.900000,6.800000,-2.000000,1.800000,2.690725,138.012787,-175.316742
*STITCH,-20.800000,5.200000,2.100000,-1.600000,2.640076,-37.303947,172.303955
*STITCH,-22.600000,7.000000,-1.800000,1.800000,2.545584,135.000000,-173.659805
*STITCH,-20.600000,5.400000,2.000000,-1.600000,2.561250,-38.659805,170.479965
*STITCH,-22.300000,7.300000,-1.700000,1.900000,2.549510,131.820160,-175.272003
*STITCH,-20.400000,5.500000,1.900000,-1.800000,2.617250,-43.451843,172.111649
*STITCH,-22.000000,7.500000,-1.600000,2.000000,2.561250,128.659805,-173.659805
*STITCH,-20.200000,5.700000,1.800000,-1.800000,2.545584,-44.999996,170.537674
*STITCH,-21.700000,7.800000,-1.500000,2.100000,2.580698,125.537674,-175.173141
*STITCH,-20.000000,5.800000,1.700000,-2.000000,2.624881,-49.635464,172.106659
*STITCH,-21.400000,8.000000,-1.400000,2.200000,2.607681,122.471191,-172.106659
*STITCH,-19.700000,6.000000,1.700000,-2.000000,2.624881,-49.635464,172.106659
*STITCH,-21.100000,8.200000,-1.400000,2.200000,2.607681,122.471191,-173.811386
*STITCH,-19.500000,6.200000,1.600000,-2.000000,2.561250,-51.340191,170.816086
*STITCH,-20.800000,8.500000,-1.300000,2.300000,2.641969,119.475899,-175.189026
*STITCH,-19.300000,6.300000,1.500000,-2.200000,2.662705,-55.713123,173.265945
*STITCH,-20.500000,8.600000,-1.200000,2.300000,2.594224,117.552818,-175.081635
*STITCH,-19.100000,6.400000,1.400000,-2.200000,2.607681,-57.528812,172.152374
*STITCH,-20.200000,8.800000,-1.100000,2.400000,2.640076,114.623566,-175.147675
*STITCH,-18.900000,6.500000,1.300000,-2.300000,2.641969,-60.524109,173.143982
*STITCH,-19.900000,8.900000,-1.000000,2.400000,2.600000,112.619865,-173.143982
*STITCH,-18.600000,6.600000,1.300000,-2.300000,2.641969,-60.524109,173.143982
*STITCH,-19.600000,9.000000,-1.000000,2.400000,2.600000,112.619865,-175.067047
*STITCH,-18.400000,6.700000,1.200000,-2.300000,2.594224,-62.447189,172.246063
*STITCH,-19.300000,9.200000,-0.900000,2.500000,2.657066,109.798874,-175.175323
*STITCH,-18.200000,6.800000,1.100000,-2.400000,2.640076,-65.376442,173.121109
*STITCH,-19.000000,9.300000,-0.800000,2.500000,2.624881,107.744667,-175.124802
*STITCH,-18.000000,6.900000,1.000000,-2.400000,2.600000,-67.380135,173.022385
*STITCH,-18.700000,9.400000,-0.700000,2.500000,2.596151,105.642250,-173.022385
*STITCH,-17.700000,7.000000,1.000000,-2.400000,2.600000,-67.380135,170.875870
*STITCH,-18.300000,9.500000,-0.600000,2.500000,2.570992,103.495735,-175.751068
*STITCH,-17.500000,7.000000,0.800000,-2.500000,2.624881,-72.255325,173.565262
*STITCH,-18.000000,9.500000,-0.500000,2.500000,2.549510,101.309937,-173.565262
*STITCH,-17.200000,7.000000,0.800000,-2.500000,2.624881,-72.255325,171.001495
*STITCH,-17.600000,9.600000,-0.400000,2.600000,2.630589,98.746162,-175.250427
*STITCH,-17.000000,7.100000,0.600000,-2.500000,2.570992,-76.504257,173.086197
*STITCH,-17.300000,9.700000,-0.300000,2.600000,2.617250,96.581940,-173.587311
*STITCH,-16.700000,7.100000,0.600000,-2.600000,2.668333,-77.005379,171.404083
*STITCH,-16.900000,9.700000,-0.200000,2.600000,2.607681,94.398705,-175.308426
*STITCH,-16.500000,7.200000,0.400000,-2.500000,2.531798,-80.909721,173.200333
*STITCH,-16.600000,9.700000,-0.100000,2.500000,2.501999,92.290611,-171.405090
*STITCH,-16.100000,7.100000,0.500000,-2.600000,2.647640,-79.114479,173.513184
*STITCH,-16.300000,9.700000,-0.200000,2.600000,2.607681,94.398705,-171.404083
*STITCH,-15.700000,7.100000,0.600000,-2.600000,2.668333,-77.005379,171.241776
*STITCH,-15.900000,9.800000,-0.200000,2.700000,2.707397,94.236397,-171.707581
*STITCH,-15.300000,7.100000,0.600000,-2.700000,2.765863,-77.471184,173.811371
*STITCH,-15.600000,9.800000,-0.300000,2.700000,2.716615,96.340195,-171.805756
*STITCH,-14.900000,7.100000,0.700000,-2.700000,2.789265,-75.465553,174.211716
*STITCH,-15.300000,9.700000,-0.400000,2.600000,2.630589,98.746162,-174.211716
*STITCH,-14.600000,7.000000,0.700000,-2.700000,2.789265,-75.465553,175.957031
*STITCH,-15.100000,9.700000,-0.500000,2.700000,2.745906,100.491470,-172.056519
*STITCH,-14.200000,7.000000,0.900000,-2.700000,2.846050,-71.565048,174.093857
*STITCH,-14.800000,9.700000,-0.600000,2.700000,2.765863,102.528809,-172.874985
*STITCH,-13.800000,6.900000,1.000000,-2.800000,2.973214,-70.346176,174.382416
*STITCH,-14.500000,9.700000,-0.700000,2.800000,2.886174,104.036247,-174.382416
*STITCH,-13.500000,6.900000,1.000000,-2.800000,2.973214,-70.346176,176.291565
*STITCH,-14.300000,9.700000,-0.800000,2.800000,2.912044,105.945396,-173.465973
*STITCH,-13.100000,6.800000,1.200000,-2.900000,3.138471,-67.520569,176.614059
*STITCH,-14.000000,9.400000,-0.900000,2.600000,2.751363,109.093491,-176.161392
*STITCH,-12.900000,6.800000,1.100000,-2.600000,2.823119,-67.067902,175.502853
*STITCH,-13.700000,9.200000,-0.800000,2.400000,2.529822,108.434952,-174.685455
*STITCH,-12.600000,6.700000,1.100000,-2.500000,2.731300,-66.250511,176.233612
*STITCH,-13.400000,8.900000,-0.800000,2.200000,2.340940,109.983109,-176.484543
*STITCH,-12.400000,6.600000,1.000000,-2.300000,2.507987,-66.501434,174.936386
*STITCH,-13.100000,8.700000,-0.700000,2.100000,2.213594,108.434952,-175.236359
*STITCH,-12.200000,6.600000,0.900000,-2.100000,2.284732,-66.801414,175.236359
*STITCH,-12.800000,8.400000,-0.600000,1.800000,1.897367,108.434952,-175.601288
*STITCH,-12.000000,6.500000,0.800000,-1.900000,2.061553,-67.166344,176.606384
*STITCH,-12.600000,8.200000,-0.600000,1.700000,1.802776,109.440033,-175.477539
*STITCH,-11.800000,6.400000,0.800000,-1.800000,1.969772,-66.037514,174.472473
*STITCH,-12.300000,7.900000,-0.500000,1.500000,1.581139,108.434952,-171.869904
*STITCH,-11.500000,6.300000,0.800000,-1.600000,1.788854,-63.434944,173.088776
*STITCH,-12.000000,7.700000,-0.500000,1.400000,1.486607,109.653824,-173.088776
*STITCH,-11.300000,6.300000,0.700000,-1.400000,1.565248,-63.434944,173.418060
*STITCH,-11.700000,7.400000,-0.400000,1.100000,1.170470,109.983109,-173.418060
*STITCH,-11.100000,6.200000,0.600000,-1.200000,1.341641,-63.434952,170.134186
*STITCH,-11.400000,7.200000,-0.300000,1.000000,1.044031,106.699242,-172.255280
*STITCH,-10.900000,6.100000,0.500000,-1.100000,1.208305,-65.556046,169.592285
*STITCH,-11.100000,6.900000,-0.200000,0.800000,0.824621,104.036247,-167.471191
*STITCH,-10.700000,6.100000,0.400000,-0.800000,0.894427,-63.434944,162.897263
*STITCH,-10.800000,6.700000,-0.100000,0.600000,0.608276,99.462318,-159.717438
*STITCH,-10.400000,6.000000,0.400000,-0.700000,0.806226,-60.255116,164.291367
*STITCH,-10.500000,6.400000,-0.100000,0.400000,0.412311,104.036247,-163.072495
*STITCH,-10.200000,5.900000,0.300000,-0.500000,0.583095,-59.036247,149.036255
*STITCH,-10.200000,6.200000,0.000000,0.300000,0.300000,90.000000,-146.309937
*STITCH,-10.000000,5.900000,0.200000,-0.300000,0.360555,-56.309933,-999.000000
*STITCH,-10.000000,5.900000,0.000000,0.000000,0.000000,-999.000000,-999.000000
*STITCH,-9.800000,5.800000,0.200000,-0.100000,0.223607,-26.565050,161.565048
*STITCH,-10.200000,6.200000,-0.400000,0.400000,0.565685,135.000000,-168.690063
*STITCH,-9.900000,6.000000,0.300000,-0.200000,0.360555,-33.690067,180.000000
*STITCH,-10.500000,6.400000,-0.600000,0.400000,0.721110,146.309937,-168.111343
*STITCH,-10.000000,6.200000,0.500000,-0.200000,0.538516,-21.801411,169.796021
*STITCH,-10.800000,6.700000,-0.800000,0.500000,0.943398,147.994614,-163.940002
*STITCH,-10.100000,6.500000,0.700000,-0.200000,0.728011,-15.945395,174.143982
*STITCH,-11.100000,6.900000,-1.000000,0.400000,1.077033,158.198593,-170.727402
*STITCH,-10.200000,6.700000,0.900000,-0.200000,0.921954,-12.528808,169.908951
*STITCH,-11.400000,7.200000,-1.200000,0.500000,1.300000,157.380142,-167.684982
*STITCH,-10.300000,7.000000,1.100000,-0.200000,1.118034,-10.304847,174.359436
*STITCH,-11.700000,7.400000,-1.400000,0.400000,1.456022,164.054596,-172.800751
*STITCH,-10.400000,7.200000,1.300000,-0.200000,1.315295,-8.746162,171.392151
*STITCH,-12.000000,7.700000,-1.600000,0.500000,1.676305,162.645981,-174.740738
*STITCH,-10.600000,7.400000,1.400000,-0.300000,1.431782,-12.094756,175.705215
*STITCH,-12.300000,7.900000,-1.700000,0.500000,1.772005,163.610458,-170.735474
*STITCH,-10.700000,7.700000,1.600000,-0.200000,1.612452,-7.125016,172.381439
*STITCH,-12.600000,8.200000,-1.900000,0.500000,1.964688,165.256424,-174.718750
*STITCH,-10.800000,7.900000,1.800000,-0.300000,1.824829,-9.462322,176.069839
*STITCH,-12.900000,8.400000,-2.100000,0.500000,2.158703,166.607513,-175.138275
*STITCH,-10.900000,8.100000,2.000000,-0.300000,2.022375,-8.530766,173.909897
*STITCH,-13.200000,8.700000,-2.300000,0.600000,2.376973,165.379135,-173.144302
*STITCH,-11.000000,8.400000,2.200000,-0.300000,2.220360,-7.765166,175.996872
*STITCH,-13.400000,8.900000,-2.400000,0.500000,2.451530,168.231705,-175.663116
*STITCH,-11.100000,8.600000,2.300000,-0.300000,2.319483,-7.431408,174.436798
*STITCH,-13.700000,9.200000,-2.600000,0.600000,2.668333,167.005386,-176.095657
*STITCH,-11.200000,8.800000,2.500000,-0.400000,2.531798,-9.090277,176.995499
*STITCH,-14.000000,9.400000,-2.800000,0.600000,2.863564,167.905228,-174.245422
*STITCH,-11.300000,9.100000,2.700000,-0.300000,2.716615,-6.340192,176.877869
*STITCH,-14.300000,9.600000,-3.000000,0.500000,3.041381,170.537674,-176.653183
*STITCH,-11.500000,9.300000,2.800000,-0.300000,2.816026,-6.115504,174.426147
*STITCH,-14.400000,9.900000,-2.900000,0.600000,2.961419,168.310638,-174.216782
*STITCH,-11.500000,9.600000,2.900000,-0.300000,2.915476,-5.906141,174.216782
*STITCH,-14.400000,10.200000,-2.900000,0.600000,2.961419,168.310638,-174.426147
*STITCH,-11.600000,9.900000,2.800000,-0.300000,2.816026,-6.115504,174.426147
*STITCH,-14.500000,10.500000,-2.900000,0.600000,2.961419,168.310638,-174.426147
*STITCH,-11.700000,10.200000,2.800000,-0.300000,2.816026,-6.115504,174.426147
*STITCH,-14.600000,10.800000,-2.900000,0.600000,2.961419,168.310638,-174.426147
*STITCH,-11.800000,10.500000,2.800000,-0.300000,2.816026,-6.115504,174.020737
*STITCH,-14.600000,11.100000,-2.800000,0.600000,2.863564,167.905228,-174.245422
*STITCH,-11.900000,10.800000,2.700000,-0.300000,2.716615,-6.340192,172.303940
*STITCH,-14.700000,11.500000,-2.800000,0.700000,2.886174,165.963745,-172.303940
*STITCH,-12.000000,11.200000,2.700000,-0.300000,2.716615,-6.340192,174.245422
*STITCH,-14.800000,11.800000,-2.800000,0.600000,2.863564,167.905228,-171.990845
*STITCH,-12.000000,11.600000,2.800000,-0.200000,2.807134,-4.085617,171.990845
*STITCH,-14.800000,12.200000,-2.800000,0.600000,2.863564,167.905228,-172.141617
*STITCH,-12.100000,12.000000,2.700000,-0.200000,2.707397,-4.236395,172.141617
*STITCH,-14.900000,12.600000,-2.800000,0.600000,2.863564,167.905228,-174.245422
*STITCH,-12.200000,12.300000,2.700000,-0.300000,2.716615,-6.340192,173.811386
*STITCH,-14.900000,12.900000,-2.700000,0.600000,2.765863,167.471191,-171.707581
*STITCH,-12.200000,12.700000,2.700000,-0.200000,2.707397,-4.236395,171.707581
*STITCH,-14.900000,13.300000,-2.700000,0.600000,2.765863,167.471191,-171.869904
*STITCH,-12.300000,13.100000,2.600000,-0.200000,2.607681,-4.398705,171.869904
*STITCH,-15.000000,13.700000,-2.700000,0.600000,2.765863,167.471191,-173.811386
*STITCH,-12.300000,13.400000,2.700000,-0.300000,2.716615,-6.340192,171.805756
*STITCH,-15.000000,14.100000,-2.700000,0.700000,2.789265,165.465561,-171.805756
*STITCH,-12.300000,13.800000,2.700000,-0.300000,2.716615,-6.340192,173.811386
*STITCH,-15.000000,14.400000,-2.700000,0.600000,2.765863,167.471191,-171.707581
*STITCH,-12.300000,14.200000,2.700000,-0.200000,2.707397,-4.236395,171.707581
*STITCH,-15.000000,14.800000,-2.700000,0.600000,2.765863,167.471191,-174.053131
*STITCH,-12.400000,14.500000,2.600000,-0.300000,2.617250,-6.581944,171.513458
*STITCH,-15.000000,15.200000,-2.600000,0.700000,2.692582,164.931519,-171.513458
*STITCH,-12.400000,14.900000,2.600000,-0.300000,2.617250,-6.581944,173.587326
*STITCH,-15.000000,15.500000,-2.600000,0.600000,2.668333,167.005386,-173.587326
*STITCH,-12.400000,15.200000,2.600000,-0.300000,2.617250,-6.581944,170.939697
*STITCH,-14.900000,15.900000,-2.500000,0.700000,2.596151,164.357758,-173.103912
*STITCH,-12.300000,15.500000,2.600000,-0.400000,2.630589,-8.746162,173.677673
*STITCH,-14.900000,16.200000,-2.600000,0.700000,2.692582,164.931519,-173.677673
*STITCH,-12.300000,15.800000,2.600000,-0.400000,2.630589,-8.746162,171.643433
*STITCH,-14.900000,16.600000,-2.600000,0.800000,2.720294,162.897263,-173.782791
*STITCH,-12.300000,16.100000,2.600000,-0.500000,2.647640,-10.885527,173.140854
*STITCH,-14.800000,16.900000,-2.500000,0.800000,2.624881,162.255325,-175.751053
*STITCH,-12.300000,16.300000,2.500000,-0.600000,2.570992,-13.495733,170.875870
*STITCH,-14.700000,17.300000,-2.400000,1.000000,2.600000,157.380142,-173.022385
*STITCH,-12.200000,16.600000,2.500000,-0.700000,2.596151,-15.642246,173.022385
*STITCH,-14.600000,17.600000,-2.400000,1.000000,2.600000,157.380142,-175.124817
*STITCH,-12.100000,16.800000,2.500000,-0.800000,2.624881,-17.744671,171.179626
*STITCH,-14.500000,18.000000,-2.400000,1.200000,2.683282,153.434952,-173.233826
*STITCH,-12.000000,17.100000,2.500000,-0.900000,2.657066,-19.798878,172.246063
*STITCH,-14.300000,18.300000,-2.300000,1.200000,2.594224,152.447189,-175.067047
*STITCH,-11.900000,17.300000,2.400000,-1.000000,2.600000,-22.619865,171.291168
*STITCH,-14.200000,18.700000,-2.300000,1.400000,2.692582,148.671310,-173.294876
*STITCH,-11.800000,17.600000,2.400000,-1.100000,2.640076,-24.623566,173.294876
*STITCH,-14.100000,19.000000,-2.300000,1.400000,2.692582,148.671310,-176.224121
*STITCH,-11.800000,17.800000,2.300000,-1.200000,2.594224,-27.552813,171.525436
*STITCH,-14.000000,19.400000,-2.200000,1.600000,2.720294,143.972626,-173.448517
*STITCH,-11.700000,18.100000,2.300000,-1.300000,2.641969,-29.475889,172.171951
*STITCH,-13.800000,19.700000,-2.100000,1.600000,2.640076,142.696060,-174.024750
*STITCH,-11.500000,18.300000,2.300000,-1.400000,2.692582,-31.328695,172.337692
*STITCH,-13.600000,20.000000,-2.100000,1.700000,2.701851,141.009003,-175.295883
*STITCH,-11.400000,18.500000,2.200000,-1.500000,2.662705,-34.286877,172.299667
*STITCH,-13.400000,20.300000,-2.000000,1.800000,2.690725,138.012787,-172.299667
*STITCH,-11.200000,18.800000,2.200000,-1.500000,2.662705,-34.286877,172.299667
*STITCH,-13.200000,20.600000,-2.000000,1.800000,2.690725,138.012787,-175.316742
*STITCH,-11.100000,19.000000,2.100000,-1.600000,2.640076,-37.303947,170.755798
*STITCH,-12.900000,20.900000,-1.800000,1.900000,2.617250,133.451843,-173.816376
*STITCH,-10.900000,19.200000,2.000000,-1.700000,2.624881,-40.364536,172.351746
*STITCH,-12.700000,21.200000,-1.800000,2.000000,2.690725,131.987213,-173.807373
*STITCH,-10.800000,19.500000,1.900000,-1.700000,2.549510,-41.820168,172.184723
*STITCH,-12.500000,21.500000,-1.700000,2.000000,2.624881,130.364548,-173.816391
*STITCH,-10.600000,19.700000,1.900000,-1.800000,2.617250,-43.451843,172.111649
*STITCH,-12.200000,21.700000,-1.600000,2.000000,2.561250,128.659805,-173.659805
*STITCH,-10.400000,19.900000,1.800000,-1.800000,2.545584,-44.999996,170.537674
*STITCH,-11.900000,22.000000,-1.500000,2.100000,2.580698,125.537674,-172.085831
*STITCH,-10.100000,20.100000,1.800000,-1.900000,2.617250,-46.548161,172.085831
*STITCH,-11.600000,22.200000,-1.500000,2.100000,2.580698,125.537674,-173.717499
*STITCH,-9.900000,20.300000,1.700000,-1.900000,2.549510,-48.179829,170.651016
*STITCH,-11.300000,22.500000,-1.400000,2.200000,2.607681,122.471191,-173.811386
*STITCH,-9.700000,20.500000,1.600000,-2.000000,2.561250,-51.340191,171.919418
*STITCH,-11.000000,22.700000,-1.300000,2.200000,2.555387,120.579231,-175.041550
*STITCH,-9.500000,20.600000,1.500000,-2.100000,2.580698,-54.462318,171.027374
*STITCH,-10.700000,23.000000,-1.200000,2.400000,2.683282,116.565048,-172.278168
*STITCH,-9.200000,20.800000,1.500000,-2.200000,2.662705,-55.713123,172.278168
*STITCH,-10.400000,23.200000,-1.200000,2.400000,2.683282,116.565048,-174.093857
*STITCH,-9.000000,21.000000,1.400000,-2.200000,2.607681,-57.528812,172.152374
*STITCH,-10.100000,23.400000,-1.100000,2.400000,2.640076,114.623566,-175.147675
*STITCH,-8.800000,21.100000,1.300000,-2.300000,2.641969,-60.524109,173.143982
*STITCH,-9.800000,23.500000,-1.000000,2.400000,2.600000,112.619865,-173.143982
*STITCH,-8.500000,21.200000,1.300000,-2.300000,2.641969,-60.524109,173.143982
*STITCH,-9.500000,23.600000,-1.000000,2.400000,2.600000,112.619865,-175.067047
*STITCH,-8.300000,21.300000,1.200000,-2.300000,2.594224,-62.447189,172.246063
*STITCH,-9.200000,23.800000,-0.900000,2.500000,2.657066,109.798874,-173.233826
*STITCH,-8.000000,21.400000,1.200000,-2.400000,2.683282,-63.434952,173.233826
*STITCH,-8.900000,23.900000,-0.900000,2.500000,2.657066,109.798874,-175.175323
*STITCH,-7.800000,21.500000,1.100000,-2.400000,2.640076,-65.376442,170.444931
*STITCH,-8.500000,24.100000,-0.700000,2.600000,2.692582,105.068489,-175.269623
