"#CSV Embroidery File"
"#Created in Embird 2022 Build 10.66 (32-bit) on 19.02.2022 at 10:09:10
"#© 1997-2022 BALARAD, s.r.o.
"#https://www.embird.net
"#embird@embird.net
"#Notes: Can be read by Excel as CSV (Comma Separated Value) or text editor."
"#Lines beginning with # are comments."
"#Lines beginning with > are variables: >VARIABLE, VALUE"
"#Lines beginning with $ are colors: $Number, RED, GREEN, BLUE, Description, Catalog number"
"#Lines beginning with * are stitchlist entries: *STITCH, x, y, rel x, rel y, l, a, da"
"#  *STITCH means needle goes in, *JUMP means needle move only, *COLOR means stop for color change"
"#  x and y are absolute locations in mm; rel x, rel y are relative locations;"
"#  If absolute values are blank, relative values are used, otherwise relatives are ignored on read."
"#  (This is useful if editing by hand, move a piece of pattern by move first stitch and delete absolute values for the rest.)"
"#  l is stitch length, a is angle into node, da is angle out - angle in;"
"#  -999 means not-applicable.  These three parameters are ignored during read."
#
#>VAR_NAME,VAR_VALUE
">design_name","geometric_object"
">file_name","C:\users\rob\My Documents\embroidermodder\samples\geometric_objects.csv"
">AX","+    0"
">AY","+    0"
">MX","+    0"
">MY","+    0"
">PD","******"
">Stitch_Count","8304"
">Color_Count","3"
">Extents","-41.100000,41.200000,-42.400000,42.400000"
#
#$COLOR,RED,GREEN,BLUE,DESCRIPTION,CATALOG_NUMBER
$0,0,0,200,"Purple","Brother Embroidery 614"
$1,255,243,128,"Cream Yellow","Brother Embroidery 812"
$2,255,0,255,"Lilac","Brother Embroidery 612"
$3,130,202,255,"Light Blue","Brother Embroidery 017"
#
*STITCH,-32.100000,-7.000000,-1.300000,-0.200000,1.315295,-171.253845,351.253845
*STITCH,-32.600000,-7.000000,-0.500000,0.000000,0.500000,180.000000,-187.125015
*STITCH,-31.000000,-7.200000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-32.600000,-7.400000,-1.600000,-0.200000,1.612452,-172.874985,26.565048
*STITCH,-32.900000,-7.600000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-31.000000,-7.600000,1.900000,0.000000,1.900000,0.000000,-158.198593
*STITCH,-31.500000,-7.800000,-0.500000,-0.200000,0.538516,-158.198593,338.198608
*STITCH,-32.900000,-7.800000,-1.400000,0.000000,1.400000,180.000000,-192.528809
*STITCH,-32.000000,-8.000000,0.900000,-0.200000,0.921954,-12.528808,12.528808
*STITCH,-31.000000,-8.000000,1.000000,0.000000,1.000000,0.000000,-146.309937
*STITCH,-31.300000,-8.200000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-32.900000,-8.200000,-1.600000,0.000000,1.600000,180.000000,-187.125015
*STITCH,-31.300000,-8.400000,1.600000,-0.200000,1.612452,-7.125016,-166.865982
*STITCH,-33.200000,-8.600000,-1.900000,-0.200000,1.910497,-173.990997,165.860901
*STITCH,-31.800000,-8.800000,1.400000,-0.200000,1.414214,-8.130102,8.130102
*STITCH,-31.300000,-8.800000,0.500000,0.000000,0.500000,0.000000,-171.869888
*STITCH,-32.700000,-9.000000,-1.400000,-0.200000,1.414214,-171.869888,351.869873
*STITCH,-33.200000,-9.000000,-0.500000,0.000000,0.500000,180.000000,-187.125015
*STITCH,-31.600000,-9.200000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-33.200000,-9.400000,-1.600000,-0.200000,1.612452,-172.874985,165.749969
*STITCH,-31.600000,-9.600000,1.600000,-0.200000,1.612452,-7.125016,-146.309937
*STITCH,-32.000000,-9.800000,-0.400000,-0.200000,0.447214,-153.434952,333.434937
*STITCH,-33.400000,-9.800000,-1.400000,0.000000,1.400000,180.000000,-192.528809
*STITCH,-32.500000,-10.000000,0.900000,-0.200000,0.921954,-12.528808,12.528808
*STITCH,-31.600000,-10.000000,0.900000,0.000000,0.900000,0.000000,-173.659821
*STITCH,-33.400000,-10.200000,-1.800000,-0.200000,1.811077,-173.659821,166.534805
*STITCH,-31.800000,-10.400000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-33.400000,-10.600000,-1.600000,-0.200000,1.612452,-172.874985,162.570145
*STITCH,-32.300000,-10.800000,1.100000,-0.200000,1.118034,-10.304847,10.304847
*STITCH,-31.800000,-10.800000,0.500000,0.000000,0.500000,0.000000,-171.253845
*STITCH,-33.100000,-11.000000,-1.300000,-0.200000,1.315295,-171.253845,351.253845
*STITCH,-33.700000,-11.000000,-0.600000,0.000000,0.600000,180.000000,-186.009003
*STITCH,-31.800000,-11.200000,1.900000,-0.200000,1.910497,-6.009006,-167.981995
*STITCH,-33.700000,-11.400000,-1.900000,-0.200000,1.910497,-173.990997,166.865982
*STITCH,-32.100000,-11.600000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-33.700000,-11.800000,-1.600000,-0.200000,1.612452,-172.874985,26.565048
*STITCH,-34.000000,-12.000000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-32.800000,-12.000000,1.200000,0.000000,1.200000,0.000000,0.000000
*STITCH,-32.100000,-12.000000,0.700000,0.000000,0.700000,0.000000,-173.990997
*STITCH,-34.000000,-12.200000,-1.900000,-0.200000,1.910497,-173.990997,167.981995
*STITCH,-32.100000,-12.400000,1.900000,-0.200000,1.910497,-6.009006,-167.981995
*STITCH,-34.000000,-12.600000,-1.900000,-0.200000,1.910497,-173.990997,167.281158
*STITCH,-32.300000,-12.800000,1.700000,-0.200000,1.711724,-6.709837,-163.827835
*STITCH,-33.500000,-13.000000,-1.200000,-0.200000,1.216553,-170.537674,350.537659
*STITCH,-34.000000,-13.000000,-0.500000,0.000000,0.500000,180.000000,-186.709839
*STITCH,-32.300000,-13.200000,1.700000,-0.200000,1.711724,-6.709837,-167.281158
*STITCH,-34.200000,-13.400000,-1.900000,-0.200000,1.910497,-173.990997,166.865982
*STITCH,-32.600000,-13.600000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-34.200000,-13.800000,-1.600000,-0.200000,1.612452,-172.874985,161.565048
*STITCH,-33.200000,-14.000000,1.000000,-0.200000,1.019804,-11.309933,11.309933
*STITCH,-32.600000,-14.000000,0.600000,0.000000,0.600000,0.000000,-171.869888
*STITCH,-34.000000,-14.200000,-1.400000,-0.200000,1.414214,-171.869888,351.869873
*STITCH,-34.500000,-14.200000,-0.500000,0.000000,0.500000,180.000000,-186.009003
*STITCH,-32.600000,-14.400000,1.900000,-0.200000,1.910497,-6.009006,-167.981995
*STITCH,-34.500000,-14.600000,-1.900000,-0.200000,1.910497,-173.990997,166.865982
*STITCH,-32.900000,-14.800000,1.600000,-0.200000,1.612452,-7.125016,-161.565063
*STITCH,-33.900000,-15.000000,-1.000000,-0.200000,1.019804,-168.690079,348.690063
*STITCH,-34.500000,-15.000000,-0.600000,0.000000,0.600000,180.000000,-326.309937
*STITCH,-34.800000,-15.200000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-34.400000,-15.200000,0.400000,0.000000,0.400000,0.000000,0.000000
*STITCH,-32.900000,-15.200000,1.500000,0.000000,1.500000,0.000000,-173.990997
*STITCH,-34.800000,-15.400000,-1.900000,-0.200000,1.910497,-173.990997,167.981995
*STITCH,-32.900000,-15.600000,1.900000,-0.200000,1.910497,-6.009006,-167.981995
*STITCH,-34.800000,-15.800000,-1.900000,-0.200000,1.910497,-173.990997,164.528671
*STITCH,-33.600000,-16.000000,1.200000,-0.200000,1.216553,-9.462322,9.462322
*STITCH,-33.100000,-16.000000,0.500000,0.000000,0.500000,0.000000,-173.290161
*STITCH,-34.800000,-16.200000,-1.700000,-0.200000,1.711724,-173.290161,166.580322
*STITCH,-33.100000,-16.400000,1.700000,-0.200000,1.711724,-6.709837,-167.281158
*STITCH,-35.000000,-16.600000,-1.900000,-0.200000,1.910497,-173.990997,166.865982
*STITCH,-33.400000,-16.800000,1.600000,-0.200000,1.612452,-7.125016,-160.346176
*STITCH,-34.300000,-17.000000,-0.900000,-0.200000,0.921954,-167.471191,347.471191
*STITCH,-35.000000,-17.000000,-0.700000,0.000000,0.700000,180.000000,-187.125015
*STITCH,-33.400000,-17.200000,1.600000,-0.200000,1.612452,-7.125016,-166.865982
*STITCH,-35.300000,-17.400000,-1.900000,-0.200000,1.910497,-173.990997,167.981995
*STITCH,-33.400000,-17.600000,1.900000,-0.200000,1.910497,-6.009006,-167.981995
*STITCH,-35.300000,-17.800000,-1.900000,-0.200000,1.910497,-173.990997,163.686157
*STITCH,-34.200000,-18.000000,1.100000,-0.200000,1.118034,-10.304847,10.304847
*STITCH,-33.700000,-18.000000,0.500000,0.000000,0.500000,0.000000,-169.695145
*STITCH,-34.800000,-18.200000,-1.100000,-0.200000,1.118034,-169.695145,349.695129
*STITCH,-35.300000,-18.200000,-0.500000,0.000000,0.500000,180.000000,-187.125015
*STITCH,-33.700000,-18.400000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-35.300000,-18.600000,-1.600000,-0.200000,1.612452,-172.874985,26.565048
*STITCH,-35.600000,-18.800000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-33.700000,-18.800000,1.900000,0.000000,1.900000,0.000000,-168.690079
*STITCH,-34.700000,-19.000000,-1.000000,-0.200000,1.019804,-168.690079,348.690063
*STITCH,-35.600000,-19.000000,-0.900000,0.000000,0.900000,180.000000,-206.565048
*STITCH,-35.200000,-19.200000,0.400000,-0.200000,0.447214,-26.565050,26.565050
*STITCH,-33.900000,-19.200000,1.300000,0.000000,1.300000,0.000000,-173.290161
*STITCH,-35.600000,-19.400000,-1.700000,-0.200000,1.711724,-173.290161,166.580322
*STITCH,-33.900000,-19.600000,1.700000,-0.200000,1.711724,-6.709837,-167.281158
*STITCH,-35.800000,-19.800000,-1.900000,-0.200000,1.910497,-173.990997,165.860901
*STITCH,-34.400000,-20.000000,1.400000,-0.200000,1.414214,-8.130102,8.130102
*STITCH,-33.900000,-20.000000,0.500000,0.000000,0.500000,0.000000,-146.309937
*STITCH,-34.200000,-20.200000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-35.300000,-20.200000,-1.100000,0.000000,1.100000,180.000000,0.000000
*STITCH,-35.800000,-20.200000,-0.500000,0.000000,0.500000,180.000000,-187.125015
*STITCH,-34.200000,-20.400000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-35.800000,-20.600000,-1.600000,-0.200000,1.612452,-172.874985,26.565048
*STITCH,-36.100000,-20.800000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-34.200000,-20.800000,1.900000,0.000000,1.900000,0.000000,-167.471191
*STITCH,-35.100000,-21.000000,-0.900000,-0.200000,0.921954,-167.471191,347.471191
*STITCH,-36.100000,-21.000000,-1.000000,0.000000,1.000000,180.000000,-201.801407
*STITCH,-35.600000,-21.200000,0.500000,-0.200000,0.538516,-21.801411,21.801411
*STITCH,-34.200000,-21.200000,1.400000,0.000000,1.400000,0.000000,-146.309937
*STITCH,-34.500000,-21.400000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-36.100000,-21.400000,-1.600000,0.000000,1.600000,180.000000,-187.125015
*STITCH,-34.500000,-21.600000,1.600000,-0.200000,1.612452,-7.125016,-166.865982
*STITCH,-36.400000,-21.800000,-1.900000,-0.200000,1.910497,-173.990997,165.860901
*STITCH,-35.000000,-22.000000,1.400000,-0.200000,1.414214,-8.130102,8.130102
*STITCH,-34.500000,-22.000000,0.500000,0.000000,0.500000,0.000000,-171.869888
*STITCH,-35.900000,-22.200000,-1.400000,-0.200000,1.414214,-171.869888,351.869873
*STITCH,-36.400000,-22.200000,-0.500000,0.000000,0.500000,180.000000,-186.709839
*STITCH,-34.700000,-22.400000,1.700000,-0.200000,1.711724,-6.709837,-166.580322
*STITCH,-36.400000,-22.600000,-1.700000,-0.200000,1.711724,-173.290161,166.580322
*STITCH,-34.700000,-22.800000,1.700000,-0.200000,1.711724,-6.709837,-159.253922
*STITCH,-35.500000,-23.000000,-0.800000,-0.200000,0.824621,-165.963760,345.963745
*STITCH,-36.600000,-23.000000,-1.100000,0.000000,1.100000,180.000000,-198.434952
*STITCH,-36.000000,-23.200000,0.600000,-0.200000,0.632456,-18.434948,18.434948
*STITCH,-34.700000,-23.200000,1.300000,0.000000,1.300000,0.000000,-146.309937
*STITCH,-35.000000,-23.400000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-36.600000,-23.400000,-1.600000,0.000000,1.600000,180.000000,-187.125015
*STITCH,-35.000000,-23.600000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-36.600000,-23.800000,-1.600000,-0.200000,1.612452,-172.874985,26.565048
*STITCH,-36.900000,-24.000000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-35.500000,-24.000000,1.400000,0.000000,1.400000,0.000000,0.000000
*STITCH,-35.000000,-24.000000,0.500000,0.000000,0.500000,0.000000,-171.253845
*STITCH,-36.300000,-24.200000,-1.300000,-0.200000,1.315295,-171.253845,351.253845
*STITCH,-36.900000,-24.200000,-0.600000,0.000000,0.600000,180.000000,-186.009003
*STITCH,-35.000000,-24.400000,1.900000,-0.200000,1.910497,-6.009006,-140.300934
*STITCH,-35.300000,-24.600000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-36.900000,-24.600000,-1.600000,0.000000,1.600000,180.000000,-187.125015
*STITCH,-35.300000,-24.800000,1.600000,-0.200000,1.612452,-7.125016,-154.440033
*STITCH,-35.900000,-25.000000,-0.600000,-0.200000,0.632456,-161.565048,341.565063
*STITCH,-37.100000,-25.000000,-1.200000,0.000000,1.200000,180.000000,-195.945389
*STITCH,-36.400000,-25.200000,0.700000,-0.200000,0.728011,-15.945395,15.945395
*STITCH,-35.300000,-25.200000,1.100000,0.000000,1.100000,0.000000,-173.659821
*STITCH,-37.100000,-25.400000,-1.800000,-0.200000,1.811077,-173.659821,166.534805
*STITCH,-35.500000,-25.600000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-37.100000,-25.800000,-1.600000,-0.200000,1.612452,-172.874985,165.749969
*STITCH,-35.500000,-26.000000,1.600000,-0.200000,1.612452,-7.125016,-162.570129
*STITCH,-36.600000,-26.200000,-1.100000,-0.200000,1.118034,-169.695145,349.695129
*STITCH,-37.100000,-26.200000,-0.500000,0.000000,0.500000,180.000000,-326.309937
*STITCH,-37.400000,-26.400000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-35.500000,-26.400000,1.900000,0.000000,1.900000,0.000000,-173.990997
*STITCH,-37.400000,-26.600000,-1.900000,-0.200000,1.910497,-173.990997,167.981995
*STITCH,-35.500000,-26.800000,1.900000,-0.200000,1.910497,-6.009006,-140.300934
*STITCH,-35.800000,-27.000000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-36.300000,-27.000000,-0.500000,0.000000,0.500000,180.000000,0.000000
*STITCH,-37.400000,-27.000000,-1.100000,0.000000,1.100000,180.000000,-198.434952
*STITCH,-36.800000,-27.200000,0.600000,-0.200000,0.632456,-18.434948,18.434948
*STITCH,-35.800000,-27.200000,1.000000,0.000000,1.000000,0.000000,-173.990997
*STITCH,-37.700000,-27.400000,-1.900000,-0.200000,1.910497,-173.990997,167.981995
*STITCH,-35.800000,-27.600000,1.900000,-0.200000,1.910497,-6.009006,-167.981995
*STITCH,-37.700000,-27.800000,-1.900000,-0.200000,1.910497,-173.990997,166.865982
*STITCH,-36.100000,-28.000000,1.600000,-0.200000,1.612452,-7.125016,-161.565063
*STITCH,-37.100000,-28.200000,-1.000000,-0.200000,1.019804,-168.690079,348.690063
*STITCH,-37.700000,-28.200000,-0.600000,0.000000,0.600000,180.000000,-187.125015
*STITCH,-36.100000,-28.400000,1.600000,-0.200000,1.612452,-7.125016,-166.534805
*STITCH,-37.900000,-28.600000,-1.800000,-0.200000,1.811077,-173.659821,167.319626
*STITCH,-36.100000,-28.800000,1.800000,-0.200000,1.811077,-6.340191,-155.224854
*STITCH,-36.700000,-29.000000,-0.600000,-0.200000,0.632456,-161.565048,341.565063
*STITCH,-37.900000,-29.000000,-1.200000,0.000000,1.200000,180.000000,-195.945389
*STITCH,-37.200000,-29.200000,0.700000,-0.200000,0.728011,-15.945395,15.945395
*STITCH,-36.300000,-29.200000,0.900000,0.000000,0.900000,0.000000,-172.874985
*STITCH,-37.900000,-29.400000,-1.600000,-0.200000,1.612452,-172.874985,26.565048
*STITCH,-38.200000,-29.600000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-36.300000,-29.600000,1.900000,0.000000,1.900000,0.000000,-173.990997
*STITCH,-38.200000,-29.800000,-1.900000,-0.200000,1.910497,-173.990997,166.865982
*STITCH,-36.600000,-30.000000,1.600000,-0.200000,1.612452,-7.125016,-160.346176
*STITCH,-37.500000,-30.200000,-0.900000,-0.200000,0.921954,-167.471191,347.471191
*STITCH,-38.200000,-30.200000,-0.700000,0.000000,0.700000,180.000000,-187.125015
*STITCH,-36.600000,-30.400000,1.600000,-0.200000,1.612452,-7.125016,-166.865982
*STITCH,-38.500000,-30.600000,-1.900000,-0.200000,1.910497,-173.990997,167.981995
*STITCH,-36.600000,-30.800000,1.900000,-0.200000,1.910497,-6.009006,-152.189590
*STITCH,-37.100000,-31.000000,-0.500000,-0.200000,0.538516,-158.198593,338.198608
*STITCH,-38.500000,-31.000000,-1.400000,0.000000,1.400000,180.000000,-192.528809
*STITCH,-37.600000,-31.200000,0.900000,-0.200000,0.921954,-12.528808,12.528808
*STITCH,-36.800000,-31.200000,0.800000,0.000000,0.800000,0.000000,-173.290161
*STITCH,-38.500000,-31.400000,-1.700000,-0.200000,1.711724,-173.290161,166.580322
*STITCH,-36.800000,-31.600000,1.700000,-0.200000,1.711724,-6.709837,-167.281158
*STITCH,-38.700000,-31.800000,-1.900000,-0.200000,1.910497,-173.990997,167.981995
*STITCH,-36.800000,-32.000000,1.900000,-0.200000,1.910497,-6.009006,-140.300934
*STITCH,-37.100000,-32.200000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-38.000000,-32.200000,-0.900000,0.000000,0.900000,180.000000,0.000000
*STITCH,-38.700000,-32.200000,-0.700000,0.000000,0.700000,180.000000,-187.125015
*STITCH,-37.100000,-32.400000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-38.700000,-32.600000,-1.600000,-0.200000,1.612452,-172.874985,26.565048
*STITCH,-39.000000,-32.800000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-37.100000,-32.800000,1.900000,0.000000,1.900000,0.000000,-153.434952
*STITCH,-37.500000,-33.000000,-0.400000,-0.200000,0.447214,-153.434952,333.434937
*STITCH,-39.000000,-33.000000,-1.500000,0.000000,1.500000,180.000000,-191.309937
*STITCH,-38.000000,-33.200000,1.000000,-0.200000,1.019804,-11.309933,11.309933
*STITCH,-37.400000,-33.200000,0.600000,0.000000,0.600000,0.000000,-172.874985
*STITCH,-39.000000,-33.400000,-1.600000,-0.200000,1.612452,-172.874985,165.749969
*STITCH,-37.400000,-33.600000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-39.000000,-33.800000,-1.600000,-0.200000,1.612452,-172.874985,26.565048
*STITCH,-39.300000,-34.000000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-37.400000,-34.000000,1.900000,0.000000,1.900000,0.000000,-167.471191
*STITCH,-38.300000,-34.200000,-0.900000,-0.200000,0.921954,-167.471191,347.471191
*STITCH,-39.300000,-34.200000,-1.000000,0.000000,1.000000,180.000000,-201.801407
*STITCH,-38.800000,-34.400000,0.500000,-0.200000,0.538516,-21.801411,21.801411
*STITCH,-37.400000,-34.400000,1.400000,0.000000,1.400000,0.000000,-173.990997
*STITCH,-39.300000,-34.600000,-1.900000,-0.200000,1.910497,-173.990997,167.281158
*STITCH,-37.600000,-34.800000,1.700000,-0.200000,1.711724,-6.709837,-139.600098
*STITCH,-37.900000,-35.000000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-39.300000,-35.000000,-1.400000,0.000000,1.400000,180.000000,-192.528809
*STITCH,-38.400000,-35.200000,0.900000,-0.200000,0.921954,-12.528808,12.528808
*STITCH,-37.600000,-35.200000,0.800000,0.000000,0.800000,0.000000,-173.990997
*STITCH,-39.500000,-35.400000,-1.900000,-0.200000,1.910497,-173.990997,166.865982
*STITCH,-37.900000,-35.600000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-39.500000,-35.800000,-1.600000,-0.200000,1.612452,-172.874985,165.749969
*STITCH,-37.900000,-36.000000,1.600000,-0.200000,1.612452,-7.125016,-158.838745
*STITCH,-38.700000,-36.200000,-0.800000,-0.200000,0.824621,-165.963760,345.963745
*STITCH,-39.800000,-36.200000,-1.100000,0.000000,1.100000,180.000000,-198.434952
*STITCH,-39.200000,-36.400000,0.600000,-0.200000,0.632456,-18.434948,18.434948
*STITCH,-37.900000,-36.400000,1.300000,0.000000,1.300000,0.000000,-146.309937
*STITCH,-38.200000,-36.600000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-39.800000,-36.600000,-1.600000,0.000000,1.600000,180.000000,-187.125015
*STITCH,-38.200000,-36.800000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-39.800000,-37.000000,-1.600000,-0.200000,1.612452,-172.874985,26.565048
*STITCH,-40.100000,-37.200000,-0.300000,-0.200000,0.360555,-146.309937,146.309937
*STITCH,-38.800000,-37.200000,1.300000,0.000000,1.300000,0.000000,0.000000
*STITCH,-38.200000,-37.200000,0.600000,0.000000,0.600000,0.000000,-171.869888
*STITCH,-39.600000,-37.400000,-1.400000,-0.200000,1.414214,-171.869888,351.869873
*STITCH,-40.100000,-37.400000,-0.500000,0.000000,0.500000,180.000000,-186.009003
*STITCH,-38.200000,-37.600000,1.900000,-0.200000,1.910497,-6.009006,-167.981995
*STITCH,-40.100000,-37.800000,-1.900000,-0.200000,1.910497,-173.990997,167.281158
*STITCH,-38.400000,-38.000000,1.700000,-0.200000,1.711724,-6.709837,-157.344757
*STITCH,-39.100000,-38.200000,-0.700000,-0.200000,0.728011,-164.054596,344.054596
*STITCH,-40.300000,-38.200000,-1.200000,0.000000,1.200000,180.000000,-195.945389
*STITCH,-39.600000,-38.400000,0.700000,-0.200000,0.728011,-15.945395,15.945395
*STITCH,-38.400000,-38.400000,1.200000,0.000000,1.200000,0.000000,-173.990997
*STITCH,-40.300000,-38.600000,-1.900000,-0.200000,1.910497,-173.990997,166.865982
*STITCH,-38.700000,-38.800000,1.600000,-0.200000,1.612452,-7.125016,-165.749969
*STITCH,-40.300000,-39.000000,-1.600000,-0.200000,1.612452,-172.874985,162.570145
*STITCH,-39.200000,-39.200000,1.100000,-0.200000,1.118034,-10.304847,10.304847
*STITCH,-38.700000,-39.200000,0.500000,0.000000,0.500000,0.000000,-171.869888
*STITCH,-40.100000,-39.400000,-1.400000,-0.200000,1.414214,-171.869888,351.869873
*STITCH,-40.600000,-39.400000,-0.500000,0.000000,0.500000,180.000000,-186.009003
*STITCH,-38.700000,-39.600000,1.900000,-0.200000,1.910497,-6.009006,-140.300934
*STITCH,-39.000000,-39.800000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-40.600000,-39.800000,-1.600000,0.000000,1.600000,180.000000,-187.125015
*STITCH,-39.000000,-40.000000,1.600000,-0.200000,1.612452,-7.125016,-154.440033
*STITCH,-39.600000,-40.200000,-0.600000,-0.200000,0.632456,-161.565048,341.565063
*STITCH,-40.600000,-40.200000,-1.000000,0.000000,1.000000,180.000000,-201.801407
*STITCH,-40.100000,-40.400000,0.500000,-0.200000,0.538516,-21.801411,21.801411
*STITCH,-39.000000,-40.400000,1.100000,0.000000,1.100000,0.000000,-173.659821
*STITCH,-40.800000,-40.600000,-1.800000,-0.200000,1.811077,-173.659821,167.319626
*STITCH,-39.000000,-40.800000,1.800000,-0.200000,1.811077,-6.340191,-167.319626
*STITCH,-40.800000,-41.000000,-1.800000,-0.200000,1.811077,-173.659821,164.197495
*STITCH,-39.600000,-41.200000,1.200000,-0.200000,1.216553,-9.462322,9.462322
*STITCH,-35.600000,-41.200000,4.000000,0.000000,4.000000,0.000000,0.000000
*STITCH,-32.000000,-41.200000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,-28.000000,-41.200000,4.000000,0.000000,4.000000,0.000000,0.000000
*STITCH,-24.400000,-41.200000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,-20.400000,-41.200000,4.000000,0.000000,4.000000,0.000000,0.000000
*STITCH,-16.700000,-41.200000,3.700000,0.000000,3.700000,0.000000,-170.537674
*STITCH,-17.900000,-41.400000,-1.200000,-0.200000,1.216553,-170.537674,350.537659
*STITCH,-21.500000,-41.400000,-3.600000,0.000000,3.600000,180.000000,0.000000
*STITCH,-25.500000,-41.400000,-4.000000,0.000000,4.000000,180.000000,0.000000
*STITCH,-29.100000,-41.400000,-3.600000,0.000000,3.600000,180.000000,0.000000
*STITCH,-33.100000,-41.400000,-4.000000,0.000000,4.000000,180.000000,0.000000
*STITCH,-36.700000,-41.400000,-3.600000,0.000000,3.600000,180.000000,0.000000
*STITCH,-40.600000,-41.400000,-3.900000,0.000000,3.900000,180.000000,0.000000
*STITCH,-41.100000,-41.400000,-0.500000,0.000000,0.500000,180.000000,-186.009003
*STITCH,-39.200000,-41.600000,1.900000,-0.200000,1.910497,-6.009006,6.009006
*STITCH,-37.200000,-41.600000,2.000000,0.000000,2.000000,0.000000,0.000000
*STITCH,-33.600000,-41.600000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,-29.600000,-41.600000,4.000000,0.000000,4.000000,0.000000,0.000000
*STITCH,-26.000000,-41.600000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,-22.000000,-41.600000,4.000000,0.000000,4.000000,0.000000,0.000000
*STITCH,-18.400000,-41.600000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,-16.700000,-41.600000,1.700000,0.000000,1.700000,0.000000,-175.914383
*STITCH,-19.500000,-41.800000,-2.800000,-0.200000,2.807134,-175.914383,355.914368
*STITCH,-23.100000,-41.800000,-3.600000,0.000000,3.600000,180.000000,0.000000
*STITCH,-27.100000,-41.800000,-4.000000,0.000000,4.000000,180.000000,0.000000
*STITCH,-30.700000,-41.800000,-3.600000,0.000000,3.600000,180.000000,0.000000
*STITCH,-34.700000,-41.800000,-4.000000,0.000000,4.000000,180.000000,0.000000
*STITCH,-38.300000,-41.800000,-3.600000,0.000000,3.600000,180.000000,0.000000
*STITCH,-41.100000,-41.800000,-2.800000,0.000000,2.800000,180.000000,-184.969742
*STITCH,-38.800000,-42.000000,2.300000,-0.200000,2.308679,-4.969741,4.969741
*STITCH,-35.200000,-42.000000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,-31.200000,-42.000000,4.000000,0.000000,4.000000,0.000000,0.000000
*STITCH,-27.600000,-42.000000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,-23.600000,-42.000000,4.000000,0.000000,4.000000,0.000000,0.000000
*STITCH,-20.000000,-42.000000,3.600000,0.000000,3.600000,0.000000,0.000000
*STITCH,-16.700000,-42.000000,3.300000,0.000000,3.300000,0.000000,-146.309937
*STITCH,-17.000000,-42.200000,-0.300000,-0.200000,0.360555,-146.309937,326.309937
*STITCH,-21.100000,-42.200000,-4.100000,0.000000,4.100000,180.000000,0.000000
*STITCH,-24.700000,-42.200000,-3.600000,0.000000,3.600000,180.000000,0.000000
*STITCH,-28.700000,-42.200000,-4.000000,0.000000,4.000000,180.000000,0.000000
*STITCH,-32.300000,-42.200000,-3.600000,0.000000,3.600000,180.000000,0.000000
