"Catalog Code","Name","Color"
"?", 0xFFEDF0FF, 663
"?", 0xFFE3E8FF, 664
"?", 0xFFC8CFFA, 665
"?", 0xFFA4A6ED, 666
"?", 0xFF6970DB, 667
"?", 0xFF3E40B3, 668
"?", 0xFF201E87, 669
"?", 0xFFFFDEFF, 670
"?", 0xFFFCCCFF, 671
"?", 0xFFF7A8FF, 672
"?", 0xFFF082FF, 673
"?", 0xFFE854FF, 674
"?", 0xFFCD00F7, 675
"?", 0xFFBB00C7, 676
"?", 0xFFFADEFF, 677
"?", 0xFFF7C9FF, 678
"?", 0xFFF2BAFF, 679
"?", 0xFFE18EFA, 680
"?", 0xFFC15FF5, 681
"?", 0xFFA82FE0, 682
"?", 0xFF810091, 683
"?", 0xFFFACFFA, 684
"?", 0xFFF7BAF7, 685
"?", 0xFFF2AAF2, 686
"?", 0xFFDC7EE0, 687
"?", 0xFFC459CF, 688
"?", 0xFF9D27A8, 689
"?", 0xFF690369, 690
"?", 0xFFFCD7E8, 691
"?", 0xFFFAC0E1, 692
"?", 0xFFF0A8D3, 693
"?", 0xFFE683BA, 694
"?", 0xFFBF508A, 695
"?", 0xFF991846, 696
"?", 0xFF7D0925, 697
"?", 0xFFFFD6EB, 698
"?", 0xFFFFC2E6, 699
"?", 0xFFFFA3DB, 700
"?", 0xFFFF78CC, 701
"?", 0xFFF24BA0, 702
"?", 0xFFD62463, 703
"?", 0xFFBA0025, 704
"?", 0xFFFFE8F2, 705
"?", 0xFFFFD4E6, 706
"?", 0xFFFFB3DB, 707
"?", 0xFFFF8AC7, 708
"?", 0xFFFF579E, 709
"?", 0xFFFF366B, 710
"?", 0xFFFA0032, 711
"?", 0xFFFFDBB0, 712
"?", 0xFFFFCF96, 713
"?", 0xFFFFB875, 714
"?", 0xFFFFA14A, 715
"?", 0xFFFF8717, 716
"?", 0xFFFA7000, 717
"?", 0xFFEB6300, 718
"?", 0xFFFFE6BF, 719
"?", 0xFFFCD7A7, 720
"?", 0xFFF7BC77, 721
"?", 0xFFE89538, 722
"?", 0xFFD4740B, 723
"?", 0xFFA14C00, 724
"?", 0xFF823B00, 725
"?", 0xFFFAE6C0, 726
"?", 0xFFF2CEA0, 727
"?", 0xFFE6B577, 728
"?", 0xFFD19052, 729
"?", 0xFFB56E2B, 730
"?", 0xFF753700, 731
"?", 0xFF5C2800, 732
"?", 0xFFFFF5D1, 7401
"?", 0xFFFFF0B3, 7402
"?", 0xFFFFE680, 7403
"?", 0xFFFFE833, 7404 /* TODO: duplicate case value */
"?", 0xFFFFE600, 7405 /* TODO: duplicate case value */
"?", 0xFFFFD100, 7406
"?", 0xFFE3B122, 7407
"?", 0xFFFFBF0D, 7408
"?", 0xFFFFB30D, 7409
"?", 0xFFFFB373, 7410
"?", 0xFFFFA64F, 7411
"?", 0xFFED8A00, 7412
"?", 0xFFF57300, 7413
"?", 0xFFE37B00, 7414
"?", 0xFFFFD1D9, 7415
"?", 0xFFFF6666, 7416
"?", 0xFFFF4040, 7417
"?", 0xFFF24961, 7418
"?", 0xFFD15473, 7419
"?", 0xFFCC2976, 7420
"?", 0xFF630046, 7421
"?", 0xFFFFE8F2, 7422 /* TODO: duplicate case value */
"?", 0xFFFF73C7, 7423 /* TODO: duplicate case value */
"?", 0xFFFF40B3, 7424
"?", 0xFFED18A6, 7425
"?", 0xFFD10073, 7426
"?", 0xFFB80040, 7427
"?", 0xFF73173F, 7428
"?", 0xFFFFD1F7, 7429
"?", 0xFFFAB0FF, 7430
"?", 0xFFF296ED, 7431
"?", 0xFFE667DF, 7432
"?", 0xFFD936B8, 7433
"?", 0xFFCC29AD, 7434
"?", 0xFFA60095, 7435
"?", 0xFFF7EBFF, 7436
"?", 0xFFF0CCFF, 7437
"?", 0xFFD9A6FF, 7438
"?", 0xFFCCA6FF, 7439
"?", 0xFFB399FF, 7440
"?", 0xFFA380FF, 7441
"?", 0xFF804DFF, 7442
"?", 0xFFF0F2FF, 7443
"?", 0xFFCCD4FF, 7444
"?", 0xFFADC6F7, 7445
"?", 0xFF919EFF, 7446
"?", 0xFF5357CF, 7447
"?", 0xFF4E4373, 7448
"?", 0xFF270020, 7449
"?", 0xFFCCE6FF, 7450
"?", 0xFF99C9FF, 7451
"?", 0xFF80ADFF, 7452
"?", 0xFF80BDFF, 7453
"?", 0xFF73AEE6, 7454
"?", 0xFF3378FF, 7455
"?", 0xFF6B9AED, 7456
"?", 0xFFE0FFFA, 7457
"?", 0xFF90F0E4, 7458
"?", 0xFF5FDED1, 7459
"?", 0xFF00F2F2, 7460
"?", 0xFF38B8FF, 7461
"?", 0xFF0073E6, 7462
"?", 0xFF003359, 7463
"?", 0xFFBFFFE6, 7464
"?", 0xFF80FFBF, 7465
"?", 0xFF4DFFC4, 7466
"?", 0xFF0DFFBF, 7467
"?", 0xFF00A5B8, 7468
"?", 0xFF007A99, 7469
"?", 0xFF1C778C, 7470
"?", 0xFFB8FFDB, 7471
"?", 0xFF7AFFBF, 7472
"?", 0xFF46EB91, 7473
"?", 0xFF14C78F, 7474
"?", 0xFF59B386, 7475
"?", 0xFF00663A, 7476
"?", 0xFF105249, 7477
"?", 0xFFD1FFDB, 7478
"?", 0xFF73FF80, 7479
"?", 0xFF66FF80, 7480
"?", 0xFF66FF73, 7481
"?", 0xFF33FF40, 7482
"?", 0xFF117300, 7483
"?", 0xFF008013, 7484
"?", 0xFFF0FFE6, 7485
"?", 0xFFCCFFB3, 7486
"?", 0xFFB3FF8C, 7487
"?", 0xFF91FF66, 7488
"?", 0xFF5FED2F, 7489
"?", 0xFF5BA621, 7490
"?", 0xFF689900, 7491
"?", 0xFFD1ED77, 7492
"?", 0xFFC5E693, 7493
"?", 0xFFA3D982, 7494
"?", 0xFF86B324, 7495
"?", 0xFF5F9E00, 7496
"?", 0xFF738639, 7497
"?", 0xFF263300, 7498
"?", 0xFFFFFAD9, 7499
"?", 0xFFF7F2D2, 7500
"?", 0xFFF0E6C0, 7501
"?", 0xFFE6D395, 7502
"?", 0xFFBFA87C, 7503
"?", 0xFF997354, 7504
"?", 0xFF735022, 7505
"?", 0xFFFFF2D9, 7506
"?", 0xFFFFE6B3, 7507
"?", 0xFFF5D093, 7508
"?", 0xFFF2C279, 7509
"?", 0xFFE39F40, 7510
"?", 0xFFBF6900, 7511
"?", 0xFFAB5C00, 7512
"?", 0xFFF7CBB2, 7513
"?", 0xFFF2B896, 7514
"?", 0xFFE09270, 7515
"?", 0xFFA65000, 7516
"?", 0xFF8F3900, 7517
"?", 0xFF663D2E, 7518
"?", 0xFF423500, 7519
"?", 0xFFFFD6CF, 7520
"?", 0xFFE6ACB8, 7521
"?", 0xFFD68196, 7522
"?", 0xFFCC7A85, 7523
"?", 0xFFBA544A, 7524
"?", 0xFFB36259, 7525
"?", 0xFFA63A00, 7526
"?", 0xFFEDE8DF, 7527
"?", 0xFFE6DFCF, 7528
"?", 0xFFD4CBBA, 7529
"?", 0xFFADA089, 7530
"?", 0xFF80735D, 7531
"?", 0xFF594A2D, 7532
"?", 0xFF261E06, 7533
"?", 0xFFE6E1D3, 7534
"?", 0xFFCCC6AD, 7535
"?", 0xFFADA687, 7536
"?", 0xFFC6CCB8, 7537
"?", 0xFFA2B39B, 7538
"?", 0xFFA0A395, 7539
"?", 0xFF474747, 7540
"?", 0xFFEDF2F2, 7541
"?", 0xFFC1D6D0, 7542
"?", 0xFFA6B3B3, 7543
"?", 0xFF8A9799, 7544
"?", 0xFF495C5E, 7545
"?", 0xFF304547, 7546
"?", 0xFF0A0F0F, 7547
